,index,designation,distance,magnitude,absoluteMagnitude,scaledMagnitude,spectralType,spectralColor,colorIndex,xCoord,yCoord,zCoord,constellation,luminosity
27318,27318,52    Ori,165.0165,5.26,-0.828,0.20629999999999998,A,13291261,0.23399999999999999,8.578792,163.746456,18.54925,Ori,186.72393883829483
27353,27353,1997.0,167.5042,6.03,-0.09,0.19891999999999999,B,9214460,-0.051,7.937111,156.313658,59.671774,Tau,94.6237161365793
27367,27367,GJ 1085,15.1768,5.97,5.064,0.14738,G,16702104,0.639,0.753864,15.119563000000001,-1.083709,Ori,0.8211074640850878
27399,27399,132    Tau,111.4827,4.88,-0.35600000000000004,0.20158,G,16702104,1.021,4.857404,101.274086,46.350722999999995,Tau,120.89267852132994
27403,27403,1976.0,122.6994,6.18,0.736,0.19066,A,13291261,0.128,2.6711840000000002,56.006361,109.13883999999999,Cam,44.21809210742686
27414,27414,29Tau Aur,63.4115,4.51,0.499,0.19303,G,16702104,0.9490000000000001,2.321024,49.098662,40.061577,Aur,55.0047252867634
27442,27442,134    Tau,76.2777,4.89,0.478,0.19323999999999997,B,9214460,-0.068,3.392778,74.348536,16.706174,Tau,56.078966337451
27448,27448,2021.0,82.0345,5.49,0.92,0.18882,G,16702104,0.87,3.599933,79.34572,-20.517151000000002,Lep,37.32501577957206
27461,27461,Gam Pic,54.2005,4.5,0.83,0.18972,K,16623706,1.075,1.339002,30.148059999999997,-45.022342,Pic,40.55085354483837
27464,27464,2026.0,170.3578,5.87,-0.287,0.20088999999999999,A,13291261,0.055,6.9156949999999995,156.69566799999998,-66.487255,Lep,113.44882442111644
27465,27465,Eps Dor,176.0563,5.1,-1.128,0.20929999999999999,B,9214460,-0.128,3.045311,69.00295600000001,-161.941932,Dor,246.15009062337663
27481,27481,2014.0,109.8901,5.79,0.585,0.19216999999999998,G,16702104,0.8759999999999999,4.70127,108.161505,18.838991,Ori,50.81594425605605
27491,27491,2019.0,178.2531,5.96,-0.295,0.20097,K,16623706,1.361,7.583444,177.560517,13.748026000000001,Ori,114.28783347897712
27497,27497,Kap Men,87.4126,5.46,0.752,0.19049999999999997,B,9214460,-0.076,0.684233,16.123107,-85.91016,Men,43.571248050308405
27512,27512,2044.0,214.5923,6.32,-0.33799999999999997,0.2014,K,16623706,0.746,5.391571,129.726133,-170.856432,Pic,118.90496789850985
27514,27514,135    Tau,97.0874,5.54,0.604,0.19198,G,16702104,1.006,3.906011,93.996147,23.989801,Tau,49.934418872134984
27523,27523,29    Cam,146.4129,6.53,0.7020000000000001,0.191,A,13291261,0.129,3.289194,79.848128,122.679278,Cam,45.62469770768503
27552,27552,2049.0,78.6164,5.16,0.682,0.19119999999999998,G,16702104,0.96,1.9193779999999998,48.245124,-62.042435,Pic,46.47292416762036
27556,27556,2003.0,87.7193,6.29,1.575,0.18227000000000002,K,16623706,1.047,2.157557,54.546564000000004,68.66391800000001,Aur,20.41737944669529
27559,27559,Bet Col,26.7308,3.12,0.985,0.18817,K,16623706,1.146,0.8553270000000001,21.672805,-15.624857999999998,Col,35.156044052829806
27560,27560,2013.0,107.0664,5.6,0.452,0.19349999999999998,G,16702104,0.978,3.725485,94.488848,50.211628999999995,Tau,57.438091349631755
27569,27569,31Ups Aur,160.2564,4.72,-1.304,0.21105999999999997,M,16541255,1.621,4.9818940000000005,127.37315,97.126124,Aur,289.4676264176031
27585,27585,15Del Lep,34.8675,3.76,1.048,0.18753999999999998,G,16702104,0.9840000000000001,1.233354,32.555386,-12.426988,Lep,33.17416496945389
27592,27592,2018.0,183.8235,6.28,-0.042,0.19844,M,16541255,1.7519999999999998,5.820641999999999,155.570731,97.751142,Aur,90.53155916484845
27601,27601,2036.0,126.1034,6.16,0.6559999999999999,0.19146000000000002,K,16623706,1.02,4.318203,116.061431,-49.124571,Lep,47.59923796672498
27604,27604,32Nu  Aur,70.6215,3.97,-0.275,0.20076999999999998,K,16623706,1.1320000000000001,2.033173,54.730173,44.585685,Aur,112.2018454301964
27636,27636,2043.0,215.5172,6.47,-0.19699999999999998,0.19998999999999997,K,16623706,1.473,6.555229,187.55572,-105.960144,Col,104.4239218543175
27644,27644,2039.0,98.912,5.95,0.9740000000000001,0.18828,A,13291261,0.1,3.354225,97.62562700000001,-15.54474,Ori,35.514033498288214
27661,27661,30    Cam,148.368,6.14,0.28300000000000003,0.19518999999999997,A,13291261,-0.036000000000000004,2.573709,76.451612,127.12836899999999,Cam,67.11197196984207
27668,27668,2072.0,132.626,5.93,0.317,0.19485,F,16773591,0.6559999999999999,2.404707,71.889643,-111.42608100000001,Pic,65.04291550788011
27673,27673,137    Tau,130.039,5.6,0.03,0.19771999999999998,B,9214460,-0.053,4.195905000000001,126.011524,31.837438,Tau,84.72274141405963
27697,27697,2053.0,98.7167,5.62,0.648,0.19154,K,16623706,1.046,2.539872,78.138512,-60.274087,Col,47.951257408135035
27708,27708,2025.0,188.6792,6.4,0.021,0.19780999999999999,A,13291261,0.098,4.656255000000001,145.358216,120.20434499999999,Aur,85.42795299048483
27709,27709,2028.0,236.4066,6.04,-0.828,0.20629999999999998,M,16541255,1.579,6.274942,196.080552,131.91492,Aur,186.72393883829483
27726,27726,1994.0,141.6431,6.22,0.46399999999999997,0.19338,G,16702104,0.955,1.6043530000000001,51.953052,131.761419,Cam,56.80675741067721
27734,27734,Gl 221,20.3128,9.7,8.161,0.11641,M,16541255,1.321,0.616518,20.192503,-2.121469,Ori,0.04738053933388253
27741,27741,Lam Col,102.5641,4.88,-0.175,0.19977,B,9214460,-0.154,2.560109,85.189583,-57.05813199999999,Col,102.32929922807536
27761,27761,136    Tau,129.7017,4.56,-1.005,0.20806999999999998,A,13291261,-0.008,3.3456379999999997,114.88041399999999,60.114815,Tau,219.7859872784825
27766,27766,2069.0,208.7683,6.55,-0.048,0.19849999999999998,K,16623706,1.37,4.414748,152.814996,-142.169802,Col,91.033239967991
27821,27821,Gl 224.1,26.2467,4.65,2.555,0.17246999999999998,K,16623706,1.022,0.305734,11.875322,-23.404792,Dor,8.279421637123338
27827,27827,2083.0,35.7526,6.53,3.763,0.16039,K,16623706,0.8909999999999999,0.579104,22.800224,-27.532964,Pic,2.721447746454366
27828,27828,2104.0,116.8224,6.62,1.2819999999999998,0.1852,F,16773591,0.38299999999999995,1.273709,50.309942,-105.426694,Dor,26.74237657088992
27832,27832,2068.0,53.9084,6.34,2.682,0.1712,F,16773591,0.37,1.1844700000000001,47.067285,-26.25644,Col,7.365462114702308
27833,27833,2051.0,140.4494,6.3,0.562,0.1924,K,16623706,1.2830000000000001,3.510066,140.18291000000002,7.902850999999999,Ori,51.903901019708215
27844,27844,54Chi1Ori,8.6633,4.39,4.702,0.151,G,16702104,0.594,0.19914500000000002,8.12391,3.0021869999999997,Ori,1.1460405911366025
27849,27849,Gl 223,26.5675,8.84,6.718,0.13084,K,16623706,1.014,0.6398050000000001,26.540847999999997,0.993087,Ori,0.17897814394089606
27855,27855,2050.0,96.8992,6.59,1.6580000000000001,0.18144,A,13291261,0.028999999999999998,2.26074,94.837478,19.754629,Ori,18.914723628330144
27859,27859,Gl 223.1,37.1747,10.7,7.849,0.11953,M,16541255,1.172,0.8691040000000001,36.665996,-6.066936,Ori,0.06315387453743851
27869,27869,2065.0,203.252,5.62,-0.92,0.20722000000000002,K,16623706,1.5230000000000001,4.57745,198.923551,-41.474768,Lep,203.23570109362208
27878,27878,2094.0,34.6981,5.29,2.588,0.17214,F,16773591,0.295,0.47454399999999997,21.052513,-27.577916,Pic,8.031561699226565
27880,27880,30Xi  Aur,73.046,4.96,0.642,0.1916,A,13291261,0.052000000000000005,0.925394,41.145542,60.348077,Aur,48.21697939006178
27886,27886,2082.0,155.2795,5.55,-0.406,0.20207999999999998,M,16541255,1.515,2.661559,118.995401,-99.724874,Col,126.59017493002442
27902,27902,31    Cam,143.6782,5.2,-0.5870000000000001,0.20389,A,13291261,0.01,1.583833,72.06398,124.288743,Cam,149.55467727443946
27904,27904,2046.0,84.9618,5.9,1.254,0.18548,A,13291261,0.14400000000000002,1.582202,72.2678,44.646806,Aur,27.441004182565717
27919,27919,Betelgeuse,152.6718,0.45,-5.468999999999999,0.25271,M,16541255,1.5,3.189296,151.36438700000002,19.682142000000002,Ori,13415.28798266127
27940,27940,Xi  Col,102.0408,4.97,-0.07400000000000001,0.19876000000000002,K,16623706,1.102,1.5979729999999999,81.348628,-61.581503000000005,Col,93.23951375406328
27941,27941,2070.0,96.9932,5.87,0.9359999999999999,0.18866,K,16623706,1.173,1.896957,96.66014200000001,-7.806688,Ori,36.77900704223862
27949,27949,2071.0,102.0408,6.28,1.236,0.18566,A,13291261,0.055999999999999994,1.956751,101.665673,-8.518289,Ori,27.899729974082646
27998,27998,Gl 224,26.6028,6.6,4.475,0.15327000000000002,G,16702104,0.65,0.444193,25.817176999999997,6.401967,Ori,1.4125375446227544
28014,28014,2086.0,88.6525,5.95,1.212,0.1859,K,16623706,1.107,1.341115,81.69075600000001,-34.411355,Lep,28.523315122990113
28015,28015,2045.0,219.7802,6.62,-0.09,0.19891999999999999,A,13291261,0.159,2.22898,135.883556,172.725158,Aur,94.6237161365793
28032,28032,16Eta Lep,14.8787,3.71,2.847,0.16955,F,16773591,0.337,0.226289,14.424354999999998,-3.64172,Lep,6.3270315486650075
28040,28040,2075.0,120.048,5.97,0.573,0.19229,A,13291261,-0.038,1.824978,118.38441200000001,19.833069000000002,Ori,51.38069802323445
28047,28047,2090.0,137.1742,6.37,0.684,0.19118,K,16623706,1.068,1.884494,126.05308400000001,-54.072338,Lep,46.38739667560309
28067,28067,2076.0,94.6074,5.89,1.01,0.18792,K,16623706,1.111,1.2845360000000001,92.692474,18.895791,Ori,34.355794789987456
28090,28090,2054.0,161.8123,6.55,0.505,0.19297,G,16702104,0.993,1.353014,106.086491,122.176268,Aur,54.70159628939715
28108,28108,2114.0,207.0393,6.48,-0.1,0.19902,K,16623706,1.48,1.485892,123.358873,-166.270632,Pic,95.49925860214356
28133,28133,2041.0,149.7006,6.24,0.364,0.19438,K,16623706,1.369,0.639534,60.65580500000001,136.86005600000001,Cam,62.28737089440288
28160,28160,2093.0,148.8095,6.22,0.35700000000000004,0.19445,M,16541255,1.4609999999999999,1.35788,148.76966299999998,3.1795619999999998,Ori,62.6902497476165
28180,28180,2097.0,103.5197,6.21,1.135,0.18667,K,16623706,1.14,0.815096,103.501458,-1.795871,Ori,30.61963433690677
28195,28195,NN 3376A,23.5516,6.99,5.13,0.14672000000000002,G,16702104,0.72,0.16808599999999999,23.473456,-1.909572,Mon,0.7726805850957021
28199,28199,59    Ori,111.7318,5.89,0.649,0.19152999999999998,A,13291261,0.223,0.776036,111.672077,3.581922,Ori,47.907113000307426
28224,28224,60    Ori,136.612,5.21,-0.467,0.20268999999999998,A,13291261,0.009000000000000001,0.699649,136.604159,1.318467,Ori,133.90598855467368
28249,28249,1    Mon,90.3342,6.15,1.371,0.18431,F,16773591,0.33299999999999996,0.381887,89.125068,-14.726287,Mon,24.6376907672177
28253,28253,2    Mon,87.7963,5.04,0.32299999999999995,0.19479,A,13291261,0.18899999999999997,0.350612,86.576934,-14.578629000000001,Mon,64.68446641717216
28256,28256,Eta Col,144.7178,3.96,-1.8430000000000002,0.21645,K,16623706,1.146,0.39522399999999996,106.157169,-98.3554,Col,475.5541763152083
28287,28287,33Del Aur,38.6399,3.72,0.785,0.19017,K,16623706,1.01,0.046526,22.55637,31.372845,Aur,42.26686142656028
28288,28288,Menkalinan,24.8694,1.9,-0.078,0.19879999999999998,A,13291261,0.077,0.036195,17.601288,17.569058,Aur,93.58365435835303
28298,28298,NN 3371A,13.5336,10.25,9.593,0.10209,M,16541255,1.48,0.01141,7.052533,11.550757,Cam,0.012670682249985478
28309,28309,37The Aur,50.7614,2.65,-0.878,0.20679999999999998,A,13291261,-0.083,0.049188,40.426415999999996,30.699340000000003,Aur,195.52396696208862
28314,28314,2079.0,101.3171,6.42,1.392,0.1841,A,13291261,0.318,0.059421,57.647622999999996,83.318572,Aur,24.165734514368282
28319,28319,2080.0,94.162,6.14,1.271,0.18530999999999997,K,16623706,1.197,0.047869,54.617185,76.70354,Aur,27.014690729572468
28332,28332,Gl 225.1,50.9165,8.61,5.0760000000000005,0.14726,G,16702104,0.626,0.01243,40.633651,-30.682775,Col,0.8120822162499834
28333,28333,35Pi  Aur,230.4147,4.3,-2.513,0.22315,M,16541255,1.7009999999999998,0.045456,160.242415,165.569637,Aur,881.4547044472213
28342,28342,2113.0,129.0323,4.53,-1.023,0.20825,K,16623706,1.202,-0.031383999999999995,128.846834,-6.920028,Ori,223.46010577312214
28363,28363,2118.0,62.8536,6.21,2.218,0.17584,F,16773591,0.358,-0.078683,61.267479,-14.032176000000002,Lep,11.292757442094159
28367,28367,2096.0,107.9914,6.21,1.043,0.18759,K,16623706,1.128,-0.10569400000000001,76.903199,75.815784,Aur,33.32728995761377
28371,28371,Gl 225.2A,16.3934,7.85,6.777,0.13024999999999998,K,16623706,1.137,-0.019968,14.048419,-8.450735,Col,0.1695118251531399
28413,28413,2138.0,65.189,5.65,1.579,0.18222999999999998,A,13291261,0.207,-0.14601,40.832971,-50.81593,Pic,20.34229743211728
28446,28446,2110.0,71.9424,6.18,1.895,0.17907,A,13291261,0.095,-0.31399299999999997,61.643471,37.090177000000004,Aur,15.205475297324956
28449,28449,2129.0,109.8901,6.04,0.835,0.18966999999999998,A,13291261,0.027000000000000003,-0.527606,99.251683,-47.166543,Lep,40.364539296760476
28453,28453,2131.0,188.3239,5.54,-0.835,0.20637,K,16623706,1.58,-0.867175,156.28718500000002,-105.069116,Col,187.93168168032685
28491,28491,2105.0,242.1308,5.98,-0.94,0.20742000000000002,K,16623706,1.4369999999999998,-1.191501,158.977003,182.626025,Aur,207.01413487910412
28504,28504,NN 3370,209.205,7.83,1.227,0.18575,G,16702104,1.1,-1.436656,178.699934,108.769485,Aur,28.131960567999602
28543,28543,61Mu  Ori,47.5059,4.12,0.736,0.19066,A,13291261,0.17,-0.48703100000000005,46.83194,7.961214,Ori,44.21809210742686
28551,28551,2136.0,125.3133,6.2,0.71,0.19091999999999998,K,16623706,0.9470000000000001,-1.3570440000000001,121.31613300000001,-31.370026,Lep,45.28975799036207
28566,28566,2112.0,130.2083,6.04,0.467,0.19335,B,9214460,-0.033,-1.028197,83.854212,99.607597,Aur,56.65001119195332
28571,28571,2115.0,106.9519,6.38,1.234,0.18567999999999998,K,16623706,1.205,-0.980775,77.730013,73.45580799999999,Aur,27.95117053991844
28573,28573,2122.0,47.5511,6.23,2.844,0.16958,F,16773591,0.456,-0.510104,40.040576,25.644261,Aur,6.344537957757143
28604,28604,2140.0,124.6883,5.03,-0.449,0.20251000000000002,K,16623706,1.335,-1.590239,111.786418,-55.216359,Lep,131.70431381998407
28606,28606,38    Aur,65.2316,6.08,2.008,0.17794000000000001,K,16623706,0.9790000000000001,-0.687755,47.77128,44.414386,Aur,13.702505971242445
28615,28615,2133.0,158.9825,6.09,0.083,0.19719,A,13291261,-0.035,-2.31831,155.672561,32.188156,Ori,80.68633703638186
28664,28664,1    Gem,47.5511,4.16,0.774,0.19027999999999998,G,16702104,0.835,-0.785331,43.678266,18.780748000000003,Gem,42.697259404803354
28683,28683,Wo 9201,28.3688,12.14,9.876,0.09926,K,16623706,1.4580000000000002,-0.305656,16.141617,-23.326951,,0.009763375665826416
28693,28693,Wo 9200,26.5675,6.35,4.228,0.15574,G,16702104,0.517,-0.366477,18.77064,-18.79822,Pup,1.7733726245425578
28694,28694,2123.0,134.9528,6.39,0.7390000000000001,0.19063,A,13291261,0.196,-1.6413330000000002,83.858784,105.722831,Aur,44.096081645063784
28719,28719,2158.0,26.8962,5.93,3.782,0.16019999999999998,F,16773591,0.493,-0.38684,18.988498,-19.044838000000002,Pup,2.674237657088991
28724,28724,2162.0,30.003,6.6,4.2139999999999995,0.15588000000000002,G,16702104,0.7120000000000001,-0.41478400000000004,19.892749,-22.456599,Pup,1.79638739906389
28748,28748,2137.0,182.8154,6.32,0.01,0.19791999999999998,K,16623706,0.825,-3.171248,144.095801,112.46257299999999,Aur,86.29785477669701
28751,28751,39    Aur,49.7265,5.9,2.417,0.17385,F,16773591,0.358,-0.80255,36.369896999999995,33.90194,Aur,9.401561688035695
28757,28757,2121.0,132.4503,6.32,0.71,0.19091999999999998,K,16623706,1.1159999999999999,-1.51146,67.419398,113.99778799999999,Cam,45.28975799036207
28782,28782,2150.0,54.9149,5.88,2.182,0.1762,F,16773591,0.374,-1.2850840000000001,54.024767000000004,-9.764821000000001,Mon,11.673470764921925
28783,28783,2160.0,83.1255,5.8,1.2009999999999998,0.18600999999999998,A,13291261,0.027000000000000003,-1.609748,67.643284,-48.287467,Col,28.813764348397
28789,28789,2139.0,214.5923,6.23,-0.428,0.2023,B,9214460,-0.079,-4.3397239999999995,178.68795,118.750725,Aur,129.18140390030558
28802,28802,2156.0,203.252,6.74,0.2,0.19602,M,16541255,1.444,-4.658358,185.338243,-83.303388,Lep,72.44359600749898
28826,28826,Wo 9202,27.4048,8.45,6.261,0.13541,K,16623706,0.8440000000000001,-0.367171,13.88645,-23.623445999999998,Pic,0.2726465458529005
28827,28827,2164.0,85.2515,5.79,1.136,0.18666,A,13291261,0.040999999999999995,-1.9671290000000001,73.98279000000001,-42.314372,Col,30.591445594864087
28836,28836,Gl 226.3,25.6213,6.12,4.077,0.15725,G,16702104,0.6,-0.559736,20.8802,14.837391,Aur,2.037980386287056
28837,28837,18The Lep,52.9661,4.67,1.05,0.18752,A,13291261,0.046,-1.374348,51.158602,-13.650886999999999,Lep,33.11311214825911
28838,28838,Eta1Dor,98.6193,5.72,0.75,0.19052,A,13291261,-0.024,-1.075697,40.03539,-90.121078,Dor,43.65158322401658
28858,28858,2146.0,225.2252,6.01,-0.753,0.20554999999999998,M,16541255,1.73,-5.450552,195.92592,110.94850500000001,Aur,174.26091898259304
28871,28871,2163.0,141.0437,5.46,-0.287,0.20088999999999999,A,13291261,0.064,-3.6984690000000002,129.671694,-55.361183999999994,Lep,113.44882442111644
28874,28874,40    Aur,104.4932,5.35,0.255,0.19547,A,13291261,0.251,-2.349895,81.763296,65.023872,Aur,68.86522963442762
28879,28879,2126.0,118.4834,6.42,1.052,0.1875,K,16623706,1.011,-1.536851,52.930080000000004,105.99211799999999,Cam,33.052171686997994
28882,28882,Gl 227,15.2718,6.76,5.841,0.13960999999999998,K,16623706,0.8140000000000001,-0.42844099999999996,14.707028,4.091997,Ori,0.40142091820432096
28885,28885,Pi 1Col,83.4028,6.15,1.544,0.18258,A,13291261,0.24600000000000002,-1.798859,61.662256000000006,-56.129853000000004,Col,21.00873969240991
28916,28916,2178.0,112.7396,6.48,1.22,0.18581999999999999,K,16623706,1.162,-2.441566,79.554571,-79.846677,Pup,28.31391995799379
28919,28919,2196.0,110.8647,5.04,-0.184,0.19986,K,16623706,1.256,-1.594154,51.759088,-98.027959,Pic,103.18106352675915
28953,28953,2147.0,217.8649,6.15,-0.541,0.20343,K,16623706,1.202,-5.271261,162.18981000000002,145.36786999999998,Aur,143.3507600728124
28962,28962,The Col,221.2389,5.0,-1.724,0.21526,B,9214460,-0.095,-5.782732,176.005131,-133.92379499999998,Col,426.1868054241604
28966,28966,67Nu  Ori,158.2278,4.42,-1.5759999999999998,0.21378,B,9214460,-0.16399999999999998,-5.054138,152.917263,40.334489000000005,Ori,371.8775833249358
28992,28992,Pi 2Col,74.4602,5.5,1.14,0.18661999999999998,A,13291261,0.006999999999999999,-1.897829,55.168130000000005,-49.972376000000004,Col,30.478949896279826
28995,28995,Gl 226.2,24.4678,9.75,7.807,0.11994999999999999,K,16623706,1.25,-0.31703600000000004,9.169504,22.682451999999998,Cam,0.06564475019516991
29042,29042,2153.0,127.8772,6.34,0.8059999999999999,0.18996,G,16702104,1.044,-3.527421,96.36337900000001,83.98830699999999,Aur,41.457203178672565
29056,29056,2187.0,227.2727,6.26,-0.523,0.20325,B,9214460,-0.135,-6.080184,162.387934,-158.89033899999998,Pup,140.9937949358723
29061,29061,Nu  Dor,91.9118,5.06,0.243,0.19559,B,9214460,-0.07200000000000001,-1.264416,33.148585,-85.71686700000001,Dor,69.63057796029312
29078,29078,2180.0,75.5287,5.49,1.099,0.18703,A,13291261,-0.01,-2.7301439999999997,69.762945,-28.815306,Lep,31.65191567226265
29105,29105,2182.0,152.6718,6.36,0.441,0.19361,B,9214460,-0.04,-5.909367,144.974984,-47.498444,Lep,58.02297599818738
29112,29112,2204.0,59.1716,6.48,2.6189999999999998,0.17183,F,16773591,0.502,-1.5721129999999999,38.347652000000004,-45.036961,Pup,7.805486914662378
29132,29132,2183.0,63.8162,5.56,1.535,0.18267,K,16623706,1.15,-2.579622,61.70621,-16.069599,Lep,21.18361135248501
29137,29137,2179.0,62.5,6.16,2.181,0.17620999999999998,F,16773591,0.35200000000000004,-2.605377,62.135126,-6.219888,Mon,11.684227381673319
29160,29160,2192.0,145.9854,6.27,0.44799999999999995,0.19354,G,16702104,1.01,-5.566944,130.298956,-65.596429,Lep,57.650091376985436
29161,29161,2186.0,49.0436,5.71,2.2569999999999997,0.17545,F,16773591,0.45399999999999996,-1.932926,45.178845,-18.984988,Lep,10.894316796591328
29173,29173,37    Cam,116.8224,5.35,0.012,0.1979,G,16702104,1.0959999999999999,-2.625082,60.223292,100.06898699999999,Cam,86.13903457724281
29190,29190,2203.0,261.0966,5.54,-1.544,0.21346,M,16541255,1.665,-8.829402,198.775343,-169.061381,Col,361.07714510035316
29198,29198,Alp Men,10.1978,5.08,5.037,0.14765,G,16702104,0.7140000000000001,-0.11980199999999999,2.679222,-9.839152,Men,0.8417827076608124
29204,29204,Gl 226,9.3729,10.48,10.620999999999999,0.09181,M,16541255,1.514,-0.058,1.285826,9.283911999999999,Cam,0.0049158655915686154
29221,29221,2200.0,101.1122,5.72,0.696,0.19106,K,16623706,1.072,-4.151006,89.871843,-46.146504,Lep,45.877527054713575
